batch_size,block_type,edge_size,epochs,global_size,l2_reg,learning_rate,n_layers,node_size,random_seed,task_type,use_saver,ATT AUROC,ATT F1,ATT ACC,AUROC,F1,ACC,Task,Technique,Model,ATT tau,ATT r,R2,RMSE,tau,r
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.6425764462304017,0.10389832785838063,0.7003352273160401,0.5930502902499704,0.3610755441741357,0.4564270152505447,(unbranched alkane & carbonyl),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5061551111490696,0.092377090312456,0.061203819683902816,0.5930502902499704,0.3610755441741357,0.4564270152505447,(unbranched alkane & carbonyl),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.6247024641864334,0.092377090312456,0.061203819683902816,0.5930502902499704,0.3610755441741357,0.4564270152505447,(unbranched alkane & carbonyl),GradCAM-last,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5541751606094378,0.092377090312456,0.061203819683902816,0.5930502902499704,0.3610755441741357,0.4564270152505447,(unbranched alkane & carbonyl),GradCAM-all,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5123521156426777,0.092377090312456,0.061203819683902816,0.5930502902499705,0.3610755441741357,0.4564270152505447,(unbranched alkane & carbonyl),SmoothGrad(GradInput),gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5546040382911934,0.092377090312456,0.061203819683902816,0.5930502902499704,0.3610755441741357,0.4564270152505447,(unbranched alkane & carbonyl),IG,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5743641339629463,0.092377090312456,0.061203819683902816,0.538613612131264,0.3348498635122839,0.2037037037037037,(unbranched alkane & carbonyl),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5614760419414628,0.092377090312456,0.061203819683902816,0.538613612131264,0.3348498635122839,0.2037037037037037,(unbranched alkane & carbonyl),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.6353035227709044,0.092377090312456,0.061203819683902816,0.538613612131264,0.3348498635122839,0.2037037037037037,(unbranched alkane & carbonyl),GradCAM-last,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5945824805831809,0.092377090312456,0.061203819683902816,0.538613612131264,0.3348498635122839,0.2037037037037037,(unbranched alkane & carbonyl),GradCAM-all,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5377223707790341,0.092377090312456,0.061203819683902816,0.538613612131264,0.3348498635122839,0.2037037037037037,(unbranched alkane & carbonyl),SmoothGrad(GradInput),gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5689364031304549,0.092377090312456,0.061203819683902816,0.538613612131264,0.3348498635122839,0.2037037037037037,(unbranched alkane & carbonyl),IG,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.548976792723734,0.092377090312456,0.061203819683902816,0.5689121549579433,0.34879032258064513,0.2962962962962963,(unbranched alkane & carbonyl),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.6050614708178064,0.092377090312456,0.061203819683902816,0.5689121549579433,0.34879032258064513,0.2962962962962963,(unbranched alkane & carbonyl),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5983003382947384,0.092377090312456,0.061203819683902816,0.5689121549579433,0.34879032258064513,0.2962962962962963,(unbranched alkane & carbonyl),GradCAM-last,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5650641128547834,0.092377090312456,0.061203819683902816,0.5689121549579435,0.34879032258064513,0.2962962962962963,(unbranched alkane & carbonyl),GradCAM-all,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.6119883973756685,0.092377090312456,0.061203819683902816,0.5689121549579433,0.34879032258064513,0.2962962962962963,(unbranched alkane & carbonyl),SmoothGrad(GradInput),gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5788613653980285,0.092377090312456,0.061203819683902816,0.5689121549579435,0.34879032258064513,0.2962962962962963,(unbranched alkane & carbonyl),IG,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5409580207374325,0.092377090312456,0.061203819683902816,0.4717154365596493,0.33519553072625696,0.2222222222222222,(unbranched alkane & carbonyl),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5593340553132267,0.09312455870609014,0.1112020709382807,0.4717154365596493,0.33519553072625696,0.2222222222222222,(unbranched alkane & carbonyl),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.6425573286443693,0.092377090312456,0.061203819683902816,0.4717154365596493,0.33519553072625696,0.2222222222222222,(unbranched alkane & carbonyl),GradCAM-last,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5713530480436724,0.092377090312456,0.061203819683902816,0.4717154365596493,0.33519553072625696,0.2222222222222222,(unbranched alkane & carbonyl),GradCAM-all,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5581910130098862,0.0930321850908102,0.110911669741637,0.4717154365596493,0.33519553072625696,0.2222222222222222,(unbranched alkane & carbonyl),SmoothGrad(GradInput),gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.6110672868527943,0.092377090312456,0.061203819683902816,0.4717154365596493,0.33519553072625696,0.2222222222222222,(unbranched alkane & carbonyl),IG,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5703334649892744,0.092377090312456,0.061203819683902816,0.5551326857007464,0.3379721669980119,0.27450980392156865,(unbranched alkane & carbonyl),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5392846751241648,0.09296119406204846,0.11155096044185964,0.5551326857007464,0.3379721669980119,0.27450980392156865,(unbranched alkane & carbonyl),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5756094827877526,0.092377090312456,0.061203819683902816,0.5551326857007464,0.3379721669980119,0.27450980392156865,(unbranched alkane & carbonyl),GradCAM-last,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5669233554123368,0.092377090312456,0.061203819683902816,0.5551326857007464,0.3379721669980119,0.27450980392156865,(unbranched alkane & carbonyl),GradCAM-all,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5247715476147835,0.092377090312456,0.061203819683902816,0.5551326857007464,0.3379721669980119,0.27450980392156865,(unbranched alkane & carbonyl),SmoothGrad(GradInput),gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.608039469054231,0.09322091484662487,0.1105953785066378,0.5551326857007464,0.3379721669980119,0.27450980392156865,(unbranched alkane & carbonyl),IG,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.4839769531578898,0.092377090312456,0.061203819683902816,0.4824221063854994,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5521632600097304,0.092377090312456,0.061203819683902816,0.4824221063854994,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5467909667244328,0.092377090312456,0.061203819683902816,0.4824221063854994,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-last,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5332414568162447,0.092377090312456,0.061203819683902816,0.4824221063854994,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-all,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5429472529242735,0.092377090312456,0.061203819683902816,0.4824221063854994,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),SmoothGrad(GradInput),gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic8,True,0.5597211003735568,0.092377090312456,0.061203819683902816,0.4824221063854994,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),IG,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.6999005850187873,0.08511989027987832,0.720380964721504,0.9618269711618604,0.7207207207207208,0.9360165118679049,(amine & ether2 & benzene),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5056897021629164,0.07605112900921704,0.05725615101832144,0.9618269711618604,0.7207207207207208,0.9360165118679049,(amine & ether2 & benzene),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.4966084055453475,0.07605112900921704,0.05725615101832144,0.9618269711618604,0.7207207207207208,0.9360165118679049,(amine & ether2 & benzene),GradCAM-last,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5400509051959945,0.07605112900921704,0.05725615101832144,0.9618269711618604,0.7207207207207208,0.9360165118679049,(amine & ether2 & benzene),GradCAM-all,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.4921298517950304,0.07605112900921704,0.05725615101832144,0.9618269711618604,0.7207207207207208,0.9360165118679049,(amine & ether2 & benzene),SmoothGrad(GradInput),gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.6299659473710812,0.07709100671362187,0.15154659289130945,0.9618269711618604,0.7207207207207208,0.9360165118679049,(amine & ether2 & benzene),IG,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.6768797435203685,0.08549353733019788,0.7186194813637671,0.9554925820970162,0.6987951807228916,0.9226006191950464,(amine & ether2 & benzene),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.4839052465391752,0.07605112900921704,0.05725615101832144,0.9554925820970162,0.6987951807228916,0.9226006191950464,(amine & ether2 & benzene),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5137313224518988,0.07605112900921704,0.05725615101832144,0.9554925820970162,0.6987951807228916,0.9226006191950464,(amine & ether2 & benzene),GradCAM-last,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5804984643783345,0.07729536239522826,0.10208555162609374,0.9554925820970162,0.6987951807228916,0.9226006191950464,(amine & ether2 & benzene),GradCAM-all,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5066050021407164,0.07605112900921704,0.05725615101832144,0.9554925820970162,0.6987951807228916,0.9226006191950464,(amine & ether2 & benzene),SmoothGrad(GradInput),gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.7206895723943715,0.08185408580029381,0.7126099428498538,0.9554925820970162,0.6987951807228916,0.9226006191950464,(amine & ether2 & benzene),IG,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.7024834329856652,0.08248850981836606,0.5683270106345416,0.929134022337056,0.6215139442231076,0.9019607843137256,(amine & ether2 & benzene),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5319766307601129,0.07736591029553473,0.10331768970173212,0.929134022337056,0.6215139442231076,0.9019607843137256,(amine & ether2 & benzene),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5850723829741687,0.07787733271096876,0.1037677253567516,0.929134022337056,0.6215139442231076,0.9019607843137256,(amine & ether2 & benzene),GradCAM-last,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.6114991023361559,0.07978442457241694,0.10664446993725464,0.929134022337056,0.6215139442231076,0.9019607843137256,(amine & ether2 & benzene),GradCAM-all,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5426760776425955,0.07605112900921704,0.05725615101832144,0.929134022337056,0.6215139442231076,0.9019607843137256,(amine & ether2 & benzene),SmoothGrad(GradInput),gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5879244007480615,0.07852631024858707,0.2083078896857904,0.929134022337056,0.6215139442231076,0.9019607843137256,(amine & ether2 & benzene),IG,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.6968865550597491,0.08293772522732003,0.5163515859530557,0.8232101183530589,0.4680851063829787,0.8452012383900929,(amine & ether2 & benzene),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5597902877245409,0.0762219189292812,0.2032677001707841,0.8232101183530589,0.4680851063829787,0.8452012383900929,(amine & ether2 & benzene),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.6309497598755411,0.08065486166953505,0.3088521327391611,0.8232101183530589,0.4680851063829787,0.8452012383900929,(amine & ether2 & benzene),GradCAM-last,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.6078009759957305,0.07894334366715837,0.20539141196231614,0.8232101183530589,0.4680851063829787,0.8452012383900929,(amine & ether2 & benzene),GradCAM-all,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5634131945964839,0.07633993568792284,0.15325653432277458,0.8232101183530589,0.4680851063829787,0.8452012383900929,(amine & ether2 & benzene),SmoothGrad(GradInput),gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.7094908746387542,0.08611630974005527,0.4617267133009692,0.8232101183530589,0.4680851063829787,0.8452012383900929,(amine & ether2 & benzene),IG,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.6992279800376391,0.08291294376207109,0.5653919432247221,0.7960076679446574,0.4471299093655589,0.8111455108359134,(amine & ether2 & benzene),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5077807945796988,0.07649821095166298,0.10614363383785846,0.7960076679446574,0.4471299093655589,0.8111455108359134,(amine & ether2 & benzene),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.6317550034291105,0.07914962541617318,0.15805724710791855,0.7960076679446574,0.4471299093655589,0.8111455108359134,(amine & ether2 & benzene),GradCAM-last,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.6103014520202021,0.07950836342847073,0.15919579133535444,0.7960076679446574,0.4471299093655589,0.8111455108359134,(amine & ether2 & benzene),GradCAM-all,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5158277861433299,0.07605112900921704,0.05725615101832144,0.7960076679446574,0.4471299093655589,0.8111455108359134,(amine & ether2 & benzene),SmoothGrad(GradInput),gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5726528873363288,0.07667805668386847,0.2065608620600292,0.7960076679446574,0.4471299093655589,0.8111455108359134,(amine & ether2 & benzene),IG,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.7105061623081104,0.08671517041814172,0.6683988036463745,0.8213452242040341,0.4451612903225807,0.8224974200206399,(amine & ether2 & benzene),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5559481323488019,0.07674598301437023,0.10511852175064017,0.8213452242040341,0.4451612903225807,0.8224974200206399,(amine & ether2 & benzene),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.6437896726289584,0.07895354668361748,0.4570068675866764,0.8213452242040341,0.4451612903225807,0.8224974200206399,(amine & ether2 & benzene),GradCAM-last,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.6175775687606045,0.0794025515673685,0.30520035274553803,0.8213452242040341,0.4451612903225807,0.8224974200206399,(amine & ether2 & benzene),GradCAM-all,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5704402879486584,0.07620918227900668,0.1046502839913422,0.8213452242040341,0.4451612903225807,0.8224974200206399,(amine & ether2 & benzene),SmoothGrad(GradInput),gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5963513086615766,0.07881422234749556,0.3044671255922776,0.8213452242040341,0.4451612903225807,0.8224974200206399,(amine & ether2 & benzene),IG,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.7742384602906114,0.08993102939398105,0.5707976964097183,0.7445147107851308,0.3602150537634408,0.7543859649122807,(amine & ether2 & benzene),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.4362777636549958,0.07605112900921704,0.05725615101832144,0.7445199199866644,0.3602150537634408,0.7543859649122807,(amine & ether2 & benzene),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.625635571927171,0.08148983790049062,0.26638866814403483,0.7445199199866644,0.3602150537634408,0.7543859649122807,(amine & ether2 & benzene),GradCAM-last,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.6032964399023145,0.07953620903532721,0.2610996106651271,0.7445199199866644,0.3602150537634408,0.7543859649122807,(amine & ether2 & benzene),GradCAM-all,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.4311850500689787,0.07605112900921704,0.05725615101832144,0.7445199199866644,0.3602150537634408,0.7543859649122807,(amine & ether2 & benzene),SmoothGrad(GradInput),gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5881329636047575,0.08030917452936336,0.21089529706755336,0.7445199199866644,0.3602150537634408,0.7543859649122807,(amine & ether2 & benzene),IG,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.6846988673754095,0.08175124449272113,0.4163323169833095,0.7254438239706618,0.3225806451612903,0.6749226006191951,(amine & ether2 & benzene),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5501329409902869,0.07807303262083197,0.1588409881609144,0.7254438239706618,0.3225806451612903,0.6749226006191951,(amine & ether2 & benzene),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.6260777201074988,0.07825403230803019,0.16159020418382838,0.7254438239706618,0.3225806451612903,0.6749226006191951,(amine & ether2 & benzene),GradCAM-last,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.6168350152958514,0.0785688265030572,0.15954484321027326,0.7254438239706618,0.3225806451612903,0.6749226006191951,(amine & ether2 & benzene),GradCAM-all,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5513996271585558,0.07742134568327343,0.15807448991071288,0.7254438239706618,0.3225806451612903,0.6749226006191951,(amine & ether2 & benzene),SmoothGrad(GradInput),gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.6830086800825436,0.0824345487684004,0.41089886873366666,0.7254438239706618,0.3225806451612903,0.6749226006191951,(amine & ether2 & benzene),IG,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.6869699250289754,0.08282706434659026,0.4181135928590719,0.7273608101350225,0.33,0.7234262125902993,(amine & ether2 & benzene),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5351573426573426,0.07634662361457267,0.10795748089048296,0.7273608101350225,0.33,0.7234262125902993,(amine & ether2 & benzene),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5645991050120515,0.07722051216718771,0.11091402951708793,0.7273608101350225,0.33,0.7234262125902993,(amine & ether2 & benzene),GradCAM-last,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5617215270299686,0.07660649607708955,0.10846500339643478,0.7273608101350225,0.33,0.7234262125902993,(amine & ether2 & benzene),GradCAM-all,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5306905334249085,0.07649328553513376,0.10782265920165383,0.7273608101350225,0.33,0.7234262125902993,(amine & ether2 & benzene),SmoothGrad(GradInput),gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5785037635806203,0.07814238748551433,0.2573920752862558,0.7273608101350225,0.33,0.7234262125902993,(amine & ether2 & benzene),IG,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.658762295182496,0.08237613122041627,0.4623773066898858,0.5797007834639106,0.2322946175637394,0.4406604747162023,(amine & ether2 & benzene),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.4669782545703304,0.07697816199986675,0.11004023634164406,0.5797007834639106,0.2322946175637394,0.4406604747162023,(amine & ether2 & benzene),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5933696466209656,0.07689896464497158,0.11193679176256656,0.5797007834639106,0.2322946175637394,0.4406604747162023,(amine & ether2 & benzene),GradCAM-last,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5827435923113683,0.0778373715597979,0.2124426683579616,0.5797007834639106,0.2322946175637394,0.4406604747162023,(amine & ether2 & benzene),GradCAM-all,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.4679037653814439,0.07677788095805191,0.11018709629101732,0.5797007834639106,0.2322946175637394,0.4406604747162023,(amine & ether2 & benzene),SmoothGrad(GradInput),gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5492643721605776,0.07748734736352737,0.20997964298491853,0.5797007834639106,0.2322946175637394,0.4406604747162023,(amine & ether2 & benzene),IG,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.42001186966893134,0.07605112900921704,0.05725615101832144,0.4233413902317053,0.2074766355140187,0.12487100103199175,(amine & ether2 & benzene),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5216592506294211,0.07605112900921704,0.05725615101832144,0.4233413902317053,0.2074766355140187,0.12487100103199175,(amine & ether2 & benzene),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.4018277877876093,0.07605112900921704,0.05725615101832144,0.4233413902317053,0.2074766355140187,0.12487100103199175,(amine & ether2 & benzene),GradCAM-last,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.504564547555619,0.07605112900921704,0.05725615101832144,0.4233413902317053,0.2074766355140187,0.12487100103199175,(amine & ether2 & benzene),GradCAM-all,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5119204493423243,0.07615602193710308,0.11139672006096968,0.4233413902317053,0.2074766355140187,0.12487100103199175,(amine & ether2 & benzene),SmoothGrad(GradInput),gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.4860142808580309,0.07605112900921704,0.05725615101832144,0.4233413902317053,0.2074766355140187,0.12487100103199175,(amine & ether2 & benzene),IG,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.4273135941439513,0.07605112900921704,0.05725615101832144,0.5493832305384231,0.2167487684729064,0.34365325077399383,(amine & ether2 & benzene),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5107073184751757,0.07605112900921704,0.05725615101832144,0.5493832305384231,0.2167487684729064,0.34365325077399383,(amine & ether2 & benzene),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.3991402446759589,0.07630200430550338,0.11082218901771866,0.5493832305384231,0.2167487684729064,0.34365325077399383,(amine & ether2 & benzene),GradCAM-last,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.4754013843299558,0.07773738204632444,0.16156027644524631,0.5493832305384231,0.2167487684729064,0.34365325077399383,(amine & ether2 & benzene),GradCAM-all,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5266660175142317,0.07605112900921704,0.05725615101832144,0.5493832305384231,0.2167487684729064,0.34365325077399383,(amine & ether2 & benzene),SmoothGrad(GradInput),gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.440224562144205,0.0764416322527907,0.1089137183227065,0.5493832305384231,0.2167487684729064,0.34365325077399383,(amine & ether2 & benzene),IG,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.4404774466604824,0.07605112900921704,0.05725615101832144,0.328138023003834,0.20721554116558746,0.11558307533539733,(amine & ether2 & benzene),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5345698408114703,0.07647508804983767,0.16249561584690173,0.328138023003834,0.20721554116558746,0.11558307533539733,(amine & ether2 & benzene),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.3423889985375375,0.07605112900921704,0.05725615101832144,0.328138023003834,0.20721554116558746,0.11558307533539733,(amine & ether2 & benzene),GradCAM-last,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.41242539814983004,0.07605112900921704,0.05725615101832144,0.328138023003834,0.20721554116558746,0.11558307533539733,(amine & ether2 & benzene),GradCAM-all,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.532127286156304,0.07634293370091706,0.1622980658350425,0.328138023003834,0.20721554116558746,0.11558307533539733,(amine & ether2 & benzene),SmoothGrad(GradInput),gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.3544631162488305,0.07605112900921704,0.05725615101832144,0.328138023003834,0.20721554116558746,0.11558307533539733,(amine & ether2 & benzene),IG,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.5355787144403216,0.07605112900921704,0.05725615101832144,0.3338889814969161,0.20721554116558746,0.11558307533539733,(amine & ether2 & benzene),CAM,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.4919825335255023,0.07692833912300599,0.16218694853226104,0.3338889814969161,0.20721554116558746,0.11558307533539733,(amine & ether2 & benzene),GradInput,gcn,,,,,,
256,gcn,20,100,100,1e-05,0.0003,3,50,42,logic10,True,0.406382017153121,0.07605112900921704,0.05725615101832144,0.3338889814969161,0.20721554116558746,0.11558307533539733,(amine & ether2 & benzene),GradCAM-last,gcn,,,,,,
